,city,month,temperature_2m_mean_max,temperature_2m_mean_mean,temperature_2m_mean_min,temperature_2m_mean_std,precipitation_sum_max,precipitation_sum_mean,precipitation_sum_min,precipitation_sum_std,wind_speed_10m_max_max,wind_speed_10m_max_mean,wind_speed_10m_max_min,wind_speed_10m_max_std
311,Rio,2013-12-01,30.0,25.26774193548387,22.7,2.065169419486643,35.7,5.254838709677419,0.0,7.430066787931202,17.1,11.270967741935484,5.1,2.796687749033023
312,Rio,2014-01-01,30.8,28.525806451612905,25.5,1.3309063933864729,19.3,2.3161290322580643,0.0,4.600007012617375,15.3,11.158064516129032,5.4,2.307780202351513
313,Rio,2014-02-01,30.5,28.23928571428571,23.8,2.0197798350341505,31.7,2.2821428571428575,0.0,6.608863496818249,16.1,12.34642857142857,8.4,1.531516349257274
314,Rio,2014-03-01,30.5,26.574193548387097,23.3,1.8570528159668271,30.8,5.025806451612902,0.0,7.202822027600732,14.3,10.54516129032258,6.2,1.6952558724624078
315,Rio,2014-04-01,26.9,23.65666666666667,19.2,2.150009355766867,39.8,6.176666666666667,0.0,9.1999506495428,19.4,10.596666666666668,6.0,2.9005924880288156
316,Rio,2014-05-01,23.8,21.774193548387096,19.2,1.4484400210653032,7.7,1.4645161290322581,0.0,2.403129679826812,17.1,9.793548387096775,6.0,3.0050996083181634
317,Rio,2014-06-01,24.5,21.416666666666668,18.7,1.3864077454997175,24.0,2.05,0.0,5.337230975211642,19.7,9.373333333333333,6.1,2.6424822882430377
318,Rio,2014-07-01,22.6,20.074193548387097,17.6,1.4271107740082136,50.3,3.4000000000000004,0.0,9.360377485265573,20.6,9.761290322580646,5.1,3.2018408683500437
319,Rio,2014-08-01,24.0,20.64516129032258,17.1,1.7895695403601801,11.5,1.6419354838709674,0.0,3.346318792698267,20.9,11.061290322580644,7.2,3.12886320350324
320,Rio,2014-09-01,26.3,22.740000000000002,18.5,1.875357437194675,13.3,1.2766666666666666,0.0,2.777953021292071,21.1,13.663333333333336,8.9,2.81859384522989
321,Rio,2014-10-01,29.1,24.093548387096774,18.1,3.0404972711571343,9.6,1.1709677419354838,0.0,2.4474740105378165,19.6,13.645161290322582,5.4,2.9054934990666004
322,Rio,2014-11-01,29.0,24.91,20.6,2.385350404390126,40.6,5.119999999999999,0.0,8.743367929958152,16.9,13.04,8.4,2.1363197487655063
323,Rio,2014-12-01,30.7,27.103225806451615,22.7,2.2126129155318823,42.1,4.183870967741936,0.0,8.346100757207665,17.6,12.522580645161291,5.9,2.6967523279455183
324,Rio,2015-01-01,32.8,29.44193548387097,25.8,1.9144667131342148,21.3,4.025806451612903,0.0,6.21481926483978,15.9,11.06774193548387,6.2,2.496983125930729
325,Rio,2015-02-01,30.3,27.432142857142857,25.1,1.2640480450985476,26.0,7.921428571428571,0.0,8.055748218823584,15.2,10.39642857142857,6.6,2.1008785010538986
326,Rio,2015-03-01,27.8,25.8,23.6,1.03569622315941,33.7,8.170967741935485,0.0,8.418360630130117,14.9,9.106451612903227,4.2,2.364590941913769
327,Rio,2015-04-01,27.1,23.970000000000002,20.7,1.5550030491155382,23.7,2.7866666666666666,0.0,4.760594959436908,19.4,10.636666666666665,6.1,2.7180727621294256
328,Rio,2015-05-01,24.7,22.009677419354837,20.2,1.2023185486688286,11.6,2.190322580645161,0.0,3.240509716974546,15.7,9.648387096774192,6.4,1.86920142801535
329,Rio,2015-06-01,24.3,21.51,18.5,1.7215370037185995,14.8,1.74,0.0,3.7708135041073856,17.9,10.263333333333332,4.8,3.0989968714400797
330,Rio,2015-07-01,23.9,21.816129032258065,18.1,1.3577178828690315,11.9,1.5225806451612904,0.0,3.1595052014958878,23.6,10.029032258064515,6.7,3.2196473459461465
331,Rio,2015-08-01,25.4,22.412903225806453,20.6,1.1635411281898231,8.1,0.6451612903225806,0.0,1.8110473414900778,15.6,10.861290322580645,6.6,2.3211602586285505
332,Rio,2015-09-01,28.9,23.62333333333333,18.4,2.8411609250971424,45.4,5.036666666666667,0.0,9.772780048945002,24.3,11.803333333333333,8.4,3.413511018184117
333,Rio,2015-10-01,30.6,25.00322580645161,20.6,2.4860254585673816,9.6,2.1193548387096777,0.0,3.02835701933559,17.1,12.651612903225805,9.0,2.021364385382958
334,Rio,2015-11-01,29.2,25.416666666666664,23.0,1.6946331783590816,38.4,7.896666666666666,0.0,10.114840013848323,17.3,11.583333333333334,7.0,2.3565145701947676
335,Rio,2015-12-01,31.0,27.141935483870967,22.8,2.426076969588061,22.0,4.064516129032258,0.0,5.231542053550227,18.5,11.709677419354838,8.2,2.400465904598477
336,Rio,2016-01-01,30.4,26.174193548387095,21.7,2.416052943947419,34.5,10.309677419354838,0.0,11.857019154315575,18.8,11.138709677419353,4.8,3.4025164627918985
337,Rio,2016-02-01,30.8,28.00344827586207,25.1,1.3425675717553527,60.2,8.110344827586207,0.0,12.987640961082585,18.4,10.606896551724137,4.9,2.6559812599493187
338,Rio,2016-03-01,28.5,26.529032258064518,23.5,1.2223457089784646,22.2,5.203225806451612,0.0,5.378877446144795,13.7,9.23225806451613,5.4,2.0983147359685574
339,Rio,2016-04-01,28.8,26.453333333333333,20.6,2.0883475291001856,15.4,1.2633333333333332,0.0,3.364160328022979,19.4,10.286666666666665,5.2,2.780316694108826
340,Rio,2016-05-01,25.2,21.98709677419355,19.2,1.5572929365801993,9.4,1.6774193548387097,0.0,2.3607498353163634,16.9,9.97096774193548,5.2,3.2761963258619584
341,Rio,2016-06-01,23.8,19.60333333333334,15.4,2.026460024250431,18.8,1.7266666666666666,0.0,3.956307346009907,13.4,8.850000000000001,6.2,1.9796812700620479
342,Rio,2016-07-01,24.7,20.725806451612904,16.3,2.1694803896994146,3.5,0.21935483870967745,0.0,0.6544307219962041,23.3,9.906451612903227,4.6,3.670870512913884
343,Rio,2016-08-01,25.4,21.64838709677419,17.7,2.2538664509004573,14.4,1.4903225806451612,0.0,3.223905999323355,23.4,13.083870967741936,8.1,3.747007408069676
344,Rio,2016-09-01,27.0,22.62666666666667,19.6,2.057271935377517,16.4,1.6366666666666665,0.0,3.7027932916812323,19.4,12.646666666666665,8.8,2.904423894840342
345,Rio,2016-10-01,28.3,23.22258064516129,19.0,2.91407042667347,33.9,3.72258064516129,0.0,6.623126637141471,20.4,13.100000000000001,7.3,3.1531994333797964
346,Rio,2016-11-01,27.3,23.73,19.4,1.9887875356781999,53.9,8.473333333333334,0.0,13.11708371008858,23.9,12.4,6.1,3.6813603182931507
347,Rio,2016-12-01,31.3,26.590322580645164,21.6,2.8072946453492285,34.6,5.729032258064516,0.0,9.472282144882408,15.7,11.074193548387095,8.0,2.2794689062638374
348,Rio,2017-01-01,30.6,27.906451612903226,25.4,1.337643570829182,34.3,3.9612903225806444,0.0,6.881118001185313,25.6,15.345161290322581,7.4,3.898618448431651
349,Rio,2017-02-01,29.0,27.65357142857143,26.0,0.849174825108401,11.9,1.407142857142857,0.0,2.721373369435553,26.6,18.832142857142856,9.5,4.885659557538707
350,Rio,2017-03-01,29.4,25.7,22.3,2.181742422927143,40.3,5.63548387096774,0.0,10.616670802315157,24.5,16.593548387096778,12.4,3.129849355679488
351,Rio,2017-04-01,26.5,23.853333333333335,20.8,1.3247597917158893,10.3,2.7566666666666664,0.0,3.1450764294570708,24.8,16.97,8.4,4.851885520439273
352,Rio,2017-05-01,24.3,21.867741935483874,19.9,0.8603825105824324,42.1,2.5,0.0,7.758221445666527,27.8,14.829032258064515,8.9,4.0342032297499255
353,Rio,2017-06-01,24.4,21.189999999999998,18.1,1.4181945783526906,28.5,1.9900000000000004,0.0,5.40774349014193,33.4,14.863333333333335,8.0,5.29798161523823
354,Rio,2017-07-01,22.4,20.083870967741937,17.7,0.9832248892271283,4.8,0.7032258064516129,0.0,1.3898402476466476,34.2,16.193548387096772,10.0,4.621899716485346
355,Rio,2017-08-01,24.3,20.370967741935484,18.7,1.3125531223248572,11.8,1.7709677419354841,0.0,3.132006124769138,34.8,18.345161290322583,9.2,6.646745504865642
356,Rio,2017-09-01,24.3,22.006666666666664,19.7,1.2473235714737467,11.8,0.48333333333333334,0.0,2.1689157204231915,28.6,18.25,12.5,3.566970123517853
357,Rio,2017-10-01,26.1,23.554838709677423,20.6,1.4444926928804263,16.1,1.3580645161290321,0.0,3.399781776678065,32.4,19.529032258064515,12.6,4.845492307178366
358,Rio,2017-11-01,27.7,23.76,21.7,1.8836135484753767,56.1,4.193333333333334,0.0,10.698273574332653,29.0,19.65,12.8,4.124673445799408
359,Rio,2017-12-01,28.5,25.08064516129032,22.2,1.6823434755995794,32.0,3.1193548387096772,0.0,6.9980673215223606,28.3,17.02258064516129,8.6,4.228373184210002
360,Rio,2018-01-01,29.0,26.383870967741938,23.5,1.5347305462074978,98.3,7.477419354838709,0.0,19.611590275097004,21.2,15.00967741935484,10.0,2.9733656394406744
361,Rio,2018-02-01,29.1,25.75,22.9,1.407782601061631,23.9,5.167857142857143,0.0,6.636043755098117,21.0,14.464285714285714,9.7,3.0156645709085095
362,Rio,2018-03-01,28.6,26.38064516129032,24.9,0.8642605142890311,24.7,3.574193548387097,0.0,7.567649029121066,25.7,15.68709677419355,9.0,3.7429704723640618
363,Rio,2018-04-01,27.5,24.270000000000003,22.5,1.35319545189691,24.8,2.4766666666666666,0.0,5.542356235724854,26.0,15.013333333333332,9.9,3.2728489470009237
364,Rio,2018-05-01,25.2,22.154838709677417,19.5,1.5057309874116336,12.0,1.4387096774193548,0.0,2.633967529457522,26.8,14.816129032258067,9.8,3.7323001642591707
365,Rio,2018-06-01,24.4,21.72333333333334,20.0,1.2181623620149675,13.3,1.5,0.0,2.9763435100228555,24.5,14.046666666666665,8.6,4.164193288876783
366,Rio,2018-07-01,23.2,21.42258064516129,18.4,1.2411579747476025,29.4,2.1548387096774193,0.0,5.804644043618719,28.1,14.583870967741936,7.6,5.366010111444911
367,Rio,2018-08-01,23.7,20.467741935483872,18.9,1.2351483303026656,9.2,1.9774193548387093,0.0,2.667671853560623,30.2,15.229032258064516,8.8,4.7620159280418966
368,Rio,2018-09-01,25.5,22.17,19.4,1.8228719288434712,10.1,1.53,0.0,2.628117196777952,29.6,17.266666666666666,7.6,5.055303349357286
369,Rio,2018-10-01,26.6,23.116129032258062,20.1,1.5029075762653201,13.1,3.2709677419354835,0.0,3.854624369800262,28.0,17.254838709677422,9.3,4.948726348578822
370,Rio,2018-11-01,27.7,24.050000000000004,20.8,1.8154034414345515,45.6,4.656666666666667,0.0,9.361980461468585,29.9,17.490000000000002,7.9,5.16188618292938
371,Rio,2018-12-01,28.2,25.52903225806452,21.3,1.8011465882204212,19.5,2.2580645161290316,0.0,4.512262861251797,25.6,16.96774193548387,11.2,3.3532458997986008
372,Rio,2019-01-01,30.1,28.164516129032254,26.4,0.9523824116732292,6.8,0.8193548387096775,0.0,1.8227121467451937,24.2,16.690322580645162,11.3,3.0129005779270446
373,Rio,2019-02-01,29.6,26.689285714285717,24.0,1.650216436021132,37.7,5.035714285714286,0.0,8.286544840693582,34.9,16.35,9.6,5.674928617596421
374,Rio,2019-03-01,28.8,26.309677419354838,23.7,1.363171507602688,83.7,7.7451612903225815,0.0,15.600210227422735,24.9,14.83548387096774,6.7,4.17113480858601
375,Rio,2019-04-01,28.1,25.420000000000005,24.0,1.063630737064131,36.7,2.7733333333333334,0.0,7.035228267910657,31.9,15.42333333333333,10.2,4.810167631556945
376,Rio,2019-05-01,26.2,23.974193548387095,21.7,1.3231194811090654,39.0,3.8645161290322583,0.0,9.546397169861056,28.7,15.209677419354836,6.6,4.85491880046822
377,Rio,2019-06-01,25.1,22.600000000000005,20.4,1.1359334608973395,4.1,0.65,0.0,1.2300126155787017,30.7,14.35,8.1,5.464036022499524
378,Rio,2019-07-01,26.1,21.016129032258068,18.4,1.7950110072445336,24.7,1.5548387096774194,0.0,4.551178507425478,34.6,16.903225806451612,9.0,6.701367217265829
379,Rio,2019-08-01,24.3,20.687096774193545,18.0,1.7619576111972486,16.9,2.487096774193548,0.0,3.900319810432975,37.2,19.638709677419353,10.3,6.849947806095793
380,Rio,2019-09-01,25.6,21.826666666666668,19.1,1.5791602598966266,17.3,3.233333333333333,0.0,4.795064512408662,27.7,18.889999999999997,7.0,5.458201674291761
381,Rio,2019-10-01,27.1,23.416129032258063,20.9,1.6066729130293964,17.3,1.5838709677419356,0.0,3.2368808828040563,24.3,17.14516129032258,10.7,3.3360494310563826
382,Rio,2019-11-01,26.9,23.473333333333333,21.3,1.3579734732398079,22.3,5.1,0.0,6.098841043097083,27.1,19.04,10.8,4.358234378340812
383,Rio,2019-12-01,28.8,24.764516129032256,22.2,1.5730116310434104,22.1,2.9,0.0,4.991926815702864,22.9,15.874193548387096,8.4,3.9398788257115624
384,Rio,2020-01-01,29.6,26.16451612903226,23.9,1.6782030840747046,25.1,3.3225806451612905,0.0,5.900379065643119,25.8,15.958064516129035,11.6,3.480304028246995
385,Rio,2020-02-01,28.6,25.7,22.7,1.6951611807056666,57.6,8.941379310344828,0.0,13.706607302459728,37.6,16.858620689655172,9.4,5.3400452941751695
386,Rio,2020-03-01,27.3,24.412903225806446,22.5,1.1887646067756985,58.8,4.816129032258063,0.0,11.795792944215142,26.3,17.125806451612906,10.5,3.4953271417646996
387,Rio,2020-04-01,27.5,23.350000000000005,22.2,1.2483782583264054,18.4,1.5433333333333334,0.0,3.369608933958968,28.1,15.753333333333332,9.8,4.095980648301987
388,Rio,2020-05-01,25.3,21.64516129032258,19.5,1.3812648091941961,27.2,3.0935483870967744,0.0,7.034483420212695,34.8,16.780645161290323,9.2,5.672531436953506
389,Rio,2020-06-01,24.8,22.32666666666666,20.1,1.2684319217955233,5.6,0.9033333333333334,0.0,1.6026881154492594,35.8,14.423333333333334,8.4,5.586602405468069
390,Rio,2020-07-01,25.2,21.780645161290323,19.3,1.6648161770074814,25.4,1.9838709677419355,0.0,4.972598031491757,33.0,16.40967741935484,9.6,5.305553998010618
391,Rio,2020-08-01,24.6,20.980645161290322,17.8,1.8219804892549771,33.6,2.045161290322581,0.0,6.709139970203704,31.8,16.793548387096774,11.1,4.618580985820282
392,Rio,2020-09-01,26.6,23.269999999999996,20.3,1.4302519671915064,109.0,5.203333333333333,0.0,20.104476827456796,32.5,17.683333333333334,11.2,5.2452989351933255
393,Rio,2020-10-01,29.3,23.551612903225802,21.0,1.6808472006187707,20.1,2.8612903225806448,0.0,4.8851937811687565,28.0,20.258064516129036,12.2,5.003050682237015
394,Rio,2020-11-01,26.5,23.156666666666673,20.3,1.7684365456786837,43.8,4.22,0.0,8.107399770239699,27.8,17.17666666666667,8.4,4.81632878741742
395,Rio,2020-12-01,28.5,25.335483870967742,22.6,1.4992327787008868,37.0,6.103225806451612,0.0,8.613225639328073,22.2,14.338709677419356,5.9,4.030192503206668
